X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,subject_id,activity
529.85345,-183.24263,1622.84375,595.98401,-167.0202,1508.2354699999999,402.09653,-205.17143000000002,1575.5968,469.87189000000006,-334.49399,1357.7205800000002,256.70517,-370.32202,1339.7041,536.9848,-371.20547,1061.0449199999998,622.60248,-275.6983,864.1206699999999,327.58154,-34.7839,1398.61145,400.76552999999996,26.66985,1122.21191,549.12488,15.957970000000001,944.6809099999999,319.74872,-300.16495,950.95459,131.3797,-95.67513000000001,965.4386,110.94729,-313.3869,1062.92761,318.04053,-247.57782000000003,718.6942700000001,279.45428,-303.01752,483.19095,263.93338,-239.47543,325.21982,245.45342999999997,-304.31534,79.9543,171.3083,-315.42059,33.500240000000005,315.94635,-154.87888,46.66195,126.26319,-82.06482,698.90656,-8.08099,-107.93593999999999,513.99786,5.89628,-100.60625,342.92694,-90.71174,-142.07555,120.35033999999999,-13.28174,-170.84448,112.30103999999999,-32.60817,0.82439,64.08998000000001,179.33774,-212.34319,486.80692,181.03801,-248.01642,92.39568,114.56388000000001,-167.96692,494.05161,-67.65688,-205.44815,53.556740000000005,2,9
531.87347,-182.47281,1622.17407,597.47052,-166.65015,1507.18652,404.00125,-204.50662,1575.23657,471.1907,-334.30215,1357.5942400000001,257.89624,-369.72409,1339.78674,537.40277,-371.57207999999997,1060.67249,623.34686,-275.44305,866.0845300000001,329.48557,-34.09734,1398.04626,401.87473,27.0847,1121.38928,549.72968,15.5158,943.25952,320.31158,-300.11028999999996,950.7403,133.01169,-94.99749,965.3017,111.83176,-312.63507000000004,1062.91003,319.92252,-247.14182000000002,719.12848,280.08371,-302.8428,483.14127,264.42471,-239.06282000000002,325.15942,245.43465,-304.16794,79.92249,171.25092,-315.32364,33.57532,315.97559,-155.47243999999998,46.66618,127.82745,-80.79749,699.11194,-5.731,-106.17981,513.70343,7.50592,-97.883,343.36356,-88.76479,-139.18108,120.33668999999999,-11.312560000000001,-168.72194,112.94878,-31.0687,3.04209,61.67658,180.13715,-211.78328,486.8399,181.0838,-247.88159,92.40572,116.17934,-166.12309,494.07125999999994,-65.97655,-203.01711,54.731,2,9
533.8212900000001,-181.73285,1621.57544,599.1557,-166.13213000000002,1506.5389400000001,405.76687999999996,-203.83664,1574.9386,472.43329000000006,-334.10141,1357.5023199999998,259.05008,-369.09128,1339.83508,537.80804,-371.81006,1060.33215,623.1120599999999,-275.17661,864.53131,331.26443,-33.48067,1397.50269,403.03472999999997,26.88805,1120.42224,550.22003,14.894129999999999,941.95465,321.40362999999996,-300.13824,950.7272300000001,134.55714,-94.30835,965.18384,112.69233,-311.84012,1062.93188,320.15347,-247.07256,718.94354,280.70673,-302.55551,483.04367,264.87436,-239.04697000000002,325.04874,245.44083999999998,-304.11136,79.95279000000001,171.18877,-315.22696,33.665490000000005,316.01639,-155.29846,46.67647,129.45318999999998,-79.61825,699.26245,-4.20294,-104.43375,513.83099,8.92304,-95.79314000000001,343.61105,-87.48136,-137.04103,120.70279,-10.12219,-165.45972,112.88049,-29.044290000000004,5.91602,57.54464,180.9817,-211.36712999999997,486.82214000000005,181.1349,-247.77857999999998,92.44985,117.74088,-164.20963,494.08499000000006,-64.19958000000001,-201.16843,55.949619999999996,2,9
535.58948,-181.04112,1620.98645,600.90948,-165.39377,1505.8173800000002,407.47742,-203.24785,1574.68555,473.5809,-333.79791,1357.31763,260.09665,-368.52524,1339.87183,538.2533,-372.3587,1060.09302,622.96106,-275.8349,863.33746,332.93219,-32.90343,1397.06677,403.9957,27.01871,1119.59924,550.5871599999999,14.177829999999998,940.79657,322.20279,-300.15143,950.68286,136.16623,-93.58816,965.0518199999999,113.50818999999998,-310.9422,1062.9259,321.59308,-247.03239,718.99188,281.23779,-302.36264,482.9729,265.31577000000004,-238.99472000000003,324.92562999999996,245.45674,-304.03296,79.98295,171.10893000000002,-315.1514,33.71185,316.05807000000004,-154.96465,46.66805,131.1127,-78.47051,699.40222,-3.43615,-102.63681,514.21649,10.31141,-94.09227,343.66602,-85.83185999999999,-135.40555,120.75791000000001,-8.601360000000001,-163.59604,113.09482,-27.74622,7.258780000000001,55.45306,181.78502,-210.84941,486.80508,181.14365,-247.65852,92.4771,119.2295,-162.46379,494.08524000000006,-62.33246,-199.86516,56.95868000000001,2,9
537.30548,-180.38025,1620.48438,602.40356,-164.92247,1505.17615,409.13596,-202.70393,1574.49243,474.68265,-333.6889,1357.2817400000001,261.06812,-367.86917,1339.86206,538.64233,-372.74435,1059.91541,623.0896,-275.80786,863.19879,334.53448,-32.32743,1396.73218,404.8768,27.1825,1118.8905,550.94739,13.88594,939.8186,322.73453,-300.09106,950.54205,137.81261,-92.89955,964.91571,114.27675,-310.05121,1062.95435,321.43787000000003,-247.33232,718.48273,281.72607,-302.17203,482.93213,265.72278,-238.81917,324.84427,245.41875,-304.00861000000003,79.98801,171.06963000000002,-315.0842,33.75508,316.07492,-154.89162,46.65495,132.85148999999998,-77.33851999999999,699.47729,-1.8873,-100.9729,514.20514,10.834769999999999,-94.82930999999999,342.42715,-84.78954,-134.61841,121.19305,-6.70879,-162.86932,113.53793,-27.510440000000003,8.4269,54.173280000000005,182.46832,-210.44571000000002,486.83392000000003,181.16466,-247.59425,92.51153000000001,120.65726000000001,-160.79474,494.09702000000004,-60.49397,-199.04852,57.710319999999996,2,9
538.89532,-179.82596,1620.0620099999999,603.29425,-164.91789,1504.36768,410.63885,-202.23335,1574.3137199999999,475.7569,-333.77365,1357.34082,262.06383999999997,-367.19986,1339.79285,538.9975,-373.07526,1059.7595199999998,622.94141,-275.63947,863.0849599999999,336.02657999999997,-31.838820000000002,1396.47839,405.64169,27.356279999999998,1118.31995,551.18884,13.297220000000001,938.97131,323.71082,-300.07657,950.6039400000001,139.36433,-92.12194000000001,964.8136599999999,115.01961999999999,-309.1203,1062.96045,322.2977,-247.33587999999997,718.37512,282.25009,-301.87527,482.83582,266.07822000000004,-238.62653999999998,324.75482,245.41969,-303.95999,80.0042,171.02805,-315.0253,33.80303,316.11356,-154.87233999999998,46.65298,134.51958,-76.31858000000001,699.4801,-0.3351,-99.34918,514.17566,12.70979,-90.72201,343.74664,-83.48742,-134.34229,121.42867,-5.59357,-161.41103,113.44573999999999,-28.17254,9.20096,53.69566999999999,183.18393999999998,-209.92163,486.82153,181.16652,-247.50941,92.56472,121.97294,-158.31583,494.01944000000003,-58.75651,-198.7408,58.147090000000006,2,9
540.45435,-179.34386,1619.69507,605.07178,-164.19817,1504.02161,412.0871,-201.78894,1574.19714,476.7049,-333.76077000000004,1357.28125,262.88864,-366.61438,1339.78516,539.39142,-373.39615,1059.63806,623.07343,-275.56366,863.0694599999999,337.44019,-31.2665,1396.31287,406.33884,27.56506,1117.82117,551.42773,12.73807,938.1973300000001,324.46407999999997,-300.01511,950.5451699999999,140.95245,-91.42149,964.7045300000001,115.73138999999999,-308.19617,1062.97302,323.13739,-247.3932,718.24188,282.69333,-301.68439,482.80664,266.45062,-238.28806,324.7731,245.42087,-303.9209,80.00703,170.99356,-314.98334,33.87021,316.10785,-154.8524,46.64752,136.13913,-75.41176,699.43256,1.08475,-97.83958,514.1727900000001,13.694020000000002,-89.57606,343.70282000000003,-82.42075,-134.51056,121.63038999999999,-4.00623,-161.39027,113.67621000000001,-29.276,9.44438,53.37319,183.84171,-209.53088,486.82635,181.24963,-247.41835,92.59359,123.31358999999999,-156.97998,494.09045,-57.20876,-198.81148000000002,58.58623000000001,2,9
541.8355700000001,-178.93915,1619.42651,606.3819,-163.84558,1503.67334,413.42554,-201.40723,1574.0955800000002,477.64584,-333.72893999999997,1357.1759,263.71057,-366.02591,1339.83484,539.74854,-373.7486,1059.4819300000001,623.5158700000001,-275.57327000000004,863.0495599999999,338.79517000000004,-30.7434,1396.18433,407.04553,27.672759999999997,1117.40356,551.59271,12.20252,937.48047,324.92859,-299.90686,950.46838,142.42006999999998,-90.65185,964.6411099999999,116.38083,-307.27022999999997,1063.02393,323.86292000000003,-247.33244,718.15497,283.11365,-301.46045,482.78073,266.77657999999997,-238.02007000000003,324.68018,245.42941000000002,-303.86435,80.09636,170.95238999999998,-314.94394,33.94171,316.12881,-154.84344,46.67577,137.85669,-74.4686,699.47003,3.3588,-96.52986999999999,513.79169,14.733839999999999,-89.26793,343.63852,-81.46372,-134.8223,121.82066999999999,-3.26852,-160.71556,113.60395,-29.602970000000003,9.41651,52.990269999999995,184.50842,-209.00426000000002,486.82309000000004,181.24976,-247.34257999999997,92.63622,124.63878999999999,-155.68675,494.11697000000004,-55.88606,-199.08041,59.00786,2,9
543.17053,-178.63683,1619.22864,607.49896,-163.4274,1503.47388,414.68417,-201.05675,1573.9995099999999,478.46994000000007,-333.73181,1357.06799,264.50391,-365.45767,1339.95496,540.03491,-374.0376,1059.34656,623.6872599999999,-275.40186,863.08185,340.09047999999996,-30.17342,1396.11023,407.62265,28.08874,1117.0105,551.68213,11.70675,936.80615,325.63638,-299.7309,950.45654,143.85484,-89.86224,964.5596300000001,117.07966,-306.33475,1063.07788,324.63007000000005,-247.27277999999998,718.06537,283.49347,-301.14401000000004,482.7131,267.06845,-237.98987000000002,324.61316,245.40294,-303.82382,80.14398,170.90186,-314.83255,34.00229,316.16504,-154.90033,46.6597,139.47108,-73.62021999999999,699.42273,3.9352300000000002,-95.22104,514.0364400000001,15.48027,-88.14361,343.57294,-80.62135,-135.17683,122.02681000000001,-1.9906,-161.16382,113.98664,-29.70675,9.260810000000001,52.66755,185.095,-208.54796000000002,486.82156,181.28235,-247.26538,92.68236999999999,125.9362,-155.13441,494.17551,-54.80777,-199.45604,59.412890000000004,2,9
544.31061,-178.36913,1619.01819,608.13983,-163.78419,1503.06348,415.80219,-200.74101000000002,1573.9393300000002,479.26703,-333.68152000000003,1356.94482,265.23755,-364.93527,1340.13928,540.30426,-374.3187,1059.23254,625.1817599999999,-274.9939,864.05249,341.37167,-29.699659999999998,1396.03503,408.2355,28.42837,1116.6792,551.7644700000001,11.10465,936.20239,326.2858,-299.53409,950.4646,145.21611000000001,-89.09739,964.4682,117.7334,-305.46365,1063.16125,325.31876,-247.24957,717.9504400000001,283.86578,-300.90472,482.66147,267.3381,-237.89767,324.58282,245.39202999999998,-303.76865,80.16755,170.85291999999998,-314.79572,34.04057,316.16953,-154.82304,46.6706,141.04384,-72.76522,699.38873,6.04995,-94.22619,513.64545,16.43939,-87.43579,343.53745,-79.79243000000001,-135.44666,122.20033000000001,-1.08303,-161.14705,114.06695,-30.531809999999997,9.13078,52.69249,185.63446000000002,-208.06848,486.81647000000004,181.28943999999998,-247.18901,92.71729,126.98827,-153.69461,494.13446,-53.759780000000006,-199.71222,59.753809999999994,2,9
545.40833,-178.20665,1618.92419,609.7900400000001,-163.25443,1503.14636,416.91302,-200.4939,1573.88391,480.0452,-333.66257,1356.9002699999999,265.93268,-364.42273,1340.27808,540.56378,-374.54935,1059.1574699999999,625.35449,-274.71924,864.2081900000001,342.65381,-29.210279999999997,1396.01379,408.78165,28.79144,1116.40942,551.90857,10.92023,935.6754199999999,327.19196,-299.26776,950.59125,146.537,-88.31817,964.40527,118.40346000000001,-304.52737,1063.22119,326.25821,-246.98353999999998,717.66229,284.23929,-300.59963999999997,482.61954000000003,267.55872,-237.86359,324.50995,245.40216,-303.67947000000004,80.20604,170.81523,-314.737,34.10042,316.17859,-154.81891000000002,46.67758,142.61543,-72.00394,699.23303,7.332380000000001,-93.36414,513.4679,17.352339999999998,-87.02193,343.51968,-79.0651,-135.58286999999999,122.35896000000001,-0.33752,-161.00655,114.1953,-30.46664,9.23746,52.28613,186.20503,-207.60023,486.87564000000003,181.29424,-247.03651000000002,92.74759,128.05212,-152.98305,494.06406,-52.87334,-199.8707,60.077119999999994,2,9
546.43872,-178.08348,1618.8826900000001,610.5943599999999,-163.29956,1502.96289,417.90594,-200.23451,1573.84045,480.78222999999997,-333.57645,1356.8717,266.63132,-363.85184,1340.4166300000002,540.78174,-374.711,1059.07666,625.5498,-274.36237,864.38239,343.82251,-28.7832,1396.04297,409.28463999999997,29.21749,1116.21399,552.17346,10.231489999999999,935.28723,327.82104,-298.9707,950.58966,147.78868,-87.50538,964.30945,119.06262,-303.68417,1063.28088,326.48856,-246.97353999999999,717.87274,284.55852999999996,-300.38135,482.59972999999997,267.78583,-237.56637999999998,324.43773999999996,245.37153999999998,-303.57684,80.21168,170.77761999999998,-314.68759,34.17525,316.1712,-154.79654,46.67249,144.01886000000002,-71.20284000000001,699.08099,7.66268,-92.59459,513.74084,18.06297,-85.69173,343.5925,-78.38905,-135.54126000000002,122.52784,0.40109,-160.70258,114.32241,-30.0079,9.52524,51.63521,186.66212,-207.21286,486.91879000000006,181.30348,-246.98572000000001,92.79576999999999,129.07626000000002,-152.40511999999998,493.96042,-51.950359999999996,-199.81856000000002,60.47639,2,9
547.40118,-178.00903,1618.86951,611.81445,-163.05051,1503.1063199999999,418.85074,-200.05067,1573.8129900000001,481.4689,-333.48691,1356.84619,267.24301,-363.33969,1340.5175800000002,541.0179400000001,-374.79321,1059.03345,625.67468,-273.94919,864.5342400000001,345.0289,-28.336570000000002,1396.08044,410.09567000000004,29.84057,1116.13086,552.51953,9.807730000000001,934.9472,328.41757,-298.64572000000004,950.61334,148.95047,-86.6587,964.20636,119.72271,-302.7554,1063.31213,326.97055,-246.66332999999997,717.8575400000001,284.84357,-300.07855,482.55463,268.00838999999996,-237.312,324.5007,245.36122000000003,-303.58481,80.26845,170.71281000000002,-314.6109,34.21305,316.18703999999997,-154.79818999999998,46.69167,145.43976,-70.48971999999999,698.8562,8.06868,-91.97003000000001,513.94562,18.8755,-85.30844,343.56847999999997,-77.7757,-135.40018,122.66423,1.08744,-160.30986000000001,114.38973,-30.567220000000002,10.01211,51.3652,187.03348,-206.8768,486.89862,181.27335,-246.93653999999998,92.81424,129.90802,-152.048,493.83084,-51.12462,-199.57361,60.83568,2,9
548.2846099999999,-177.98334,1618.88049,612.46808,-163.19847,1502.95044,419.71719,-199.87585,1573.78601,482.11242999999996,-333.40384,1356.81006,267.82254,-362.85247999999996,1340.56604,541.22797,-374.85825,1058.91516,625.83026,-273.496,864.70782,346.1282,-27.90925,1396.12903,410.69849,30.4542,1116.13196,552.9177900000001,9.31057,934.6823699999999,329.04694,-298.24737999999996,950.6497800000001,150.18973,-86.16892,963.99139,120.37691000000001,-301.91882000000004,1063.34058,327.48126,-246.55497999999997,717.84271,285.11539,-299.80163999999996,482.50836,268.20767,-236.99821,324.45877,245.32901,-303.57306,80.33747,170.66371,-314.57047,34.26765,316.1749,-154.76363,46.67644,146.6866,-69.92809,698.61041,9.35125,-91.22859,513.63184,19.55278,-86.49046,343.46213,-77.25846999999999,-135.16043,122.81227,1.65576,-159.82849,114.46015,-30.66064,10.47758,51.157709999999994,187.46132,-206.40665,486.85152999999997,181.28978999999998,-246.87155,92.84037,130.73672,-151.68257,493.71735,-50.42988,-199.30362,61.12099,2,9
549.17944,-178.02985,1618.98035,613.00305,-163.50092,1502.96375,420.54663,-199.72612,1573.81885,482.6041,-333.04587000000004,1356.75342,268.41449,-362.3342,1340.56592,541.39679,-374.86044,1058.78955,625.77643,-272.7916,865.4943800000001,347.17136,-27.50545,1396.2821,411.49747,31.22345,1116.14526,553.47223,8.57163,934.67566,329.47643999999997,-297.90252999999996,950.57251,151.30115,-85.03935,963.94421,121.02961,-301.0704,1063.3486300000002,327.8591,-246.35823,717.71051,285.38754,-299.56439,482.49124000000006,268.38953,-236.75113,324.41257,245.29005,-303.58367999999996,80.40078000000001,170.61674,-314.51052999999996,34.32071,316.19284,-154.71638000000002,46.680240000000005,147.93986999999998,-69.26817,698.31561,11.42447,-91.1146,513.0054299999999,20.15755,-85.9965,343.48447000000004,-76.85458,-134.89153000000002,122.94785,2.0568400000000002,-159.48343,114.51919,-30.640079999999998,10.892389999999999,50.90879,187.75638999999998,-206.04791,486.83923,181.27993999999998,-246.77945,92.85604000000001,131.43318,-151.39935,493.5473,-49.93444,-199.00548999999998,61.392269999999996,2,9
549.96893,-178.06059,1619.04651,614.44989,-163.08632,1503.2481699999998,421.3609,-199.54251000000002,1573.87805,483.21450999999996,-333.1705,1356.8120099999999,268.9537,-361.85971,1340.50696,541.59509,-374.81067,1058.68433,625.81482,-272.04877,866.35199,348.14847000000003,-27.118890000000004,1396.39795,412.22021,31.979670000000002,1116.21838,553.74738,8.88909,934.46045,330.0827,-297.56708,950.58429,152.43565,-84.23785,963.76404,121.68076,-300.21533,1063.32581,328.27417,-246.11591,717.6261,285.62088,-299.22162000000003,482.41867,268.5062,-236.45551,324.42084,245.28918,-303.40271,80.39701,170.58026,-314.43857,34.36903,316.17462,-154.68546,46.67779,149.02776,-68.79468,697.98096,12.24478,-90.69346,512.86218,20.66157,-85.10542,343.41385,-76.61372,-134.72423999999998,123.10576,2.3021,-159.20456000000001,114.53613,-30.6479,11.163030000000001,50.79745,187.99973,-205.75322,486.82718,181.2587,-246.68365,92.86476,132.03914,-151.20078999999998,493.3869,-49.71058,-198.84003,61.622859999999996,2,9
550.71649,-178.0753,1619.07141,615.2608,-163.19717,1503.33301,422.07599000000005,-199.34912,1573.89478,483.80411,-333.05203,1356.70166,269.43265,-361.4097,1340.44922,541.76758,-374.68652000000003,1058.5661599999999,626.64117,-271.63846,866.6947,349.11224,-26.71595,1396.53235,412.83693999999997,32.54529,1116.2354699999999,553.88367,7.56968,934.28839,330.90167,-297.20801,950.7172199999999,153.53654,-83.4458,963.5894199999999,122.31866000000001,-299.36636,1063.29846,328.6597,-245.86856,717.5528,285.84457000000003,-299.01355,482.42675999999994,268.58468999999997,-236.14145,324.41,245.28926,-303.36773999999997,80.44327,170.54356,-314.38281,34.38745,316.15836,-154.66342,46.64805,149.97628999999998,-68.476,697.68341,12.94663,-90.24858,512.7452400000001,21.20671,-85.51326,343.31458,-76.36872,-134.57065,123.1619,2.3997599999999997,-159.1414,114.59272,-30.71244,11.28003,50.61525,188.17266999999998,-205.41998,486.83713,181.26523999999998,-246.62706,92.86824,132.54883,-150.99667,493.21078,-49.67881,-198.804,61.901419999999995,2,9
551.45276,-178.17453,1619.2334,615.87122,-163.44693,1503.53479,422.76212000000004,-199.20993,1573.96375,484.31702,-332.93667999999997,1356.65308,269.92099,-360.92742999999996,1340.3514400000001,541.91766,-374.53552,1058.41504,626.1347,-271.0444,866.62006,349.94,-26.372640000000004,1396.65564,413.38773,33.30053,1116.24915,554.01031,7.14957,934.08771,331.35077,-296.86716,950.6876199999999,154.6384,-82.71616,963.39001,122.91868000000001,-298.57837,1063.28967,329.59702000000004,-245.0704,718.01996,286.02274,-298.73596000000003,482.37417999999997,268.60706,-236.13483,324.36682,245.26506,-303.35213999999996,80.50551999999999,170.50471000000002,-314.33468999999997,34.44316,316.14349,-154.61165,46.641890000000004,150.85056,-68.20875,697.3266,13.661589999999999,-89.78844000000001,512.60028,21.44903,-84.59583,343.34213,-76.36981,-134.51782,123.327,2.08295,-158.60855,114.39548,-30.97893,11.29482,50.51936,188.3591,-205.03517,486.87105999999994,181.22576999999998,-246.54437000000001,92.88832,132.99681,-150.91563,493.08127,-49.758109999999995,-198.80585,62.1303,2,9
552.11243,-178.24962,1619.3512,616.76276,-163.38785,1503.64917,423.41675,-199.02739,1573.99072,484.72162000000003,-332.80316,1356.65063,270.36551000000003,-360.45453,1340.25818,542.0473,-374.35715,1058.2523199999998,626.26404,-270.4758,866.6474599999999,350.81122,-25.96296,1396.74182,413.84763,34.273790000000005,1116.26001,554.11578,6.80055,933.88629,332.14169,-296.4993,950.83075,155.72972,-81.99575,963.22058,123.56371999999999,-297.76175,1063.2406,330.45227,-242.89548,717.76306,286.23082999999997,-298.47131,482.32318,268.72614,-235.97005,324.37158,245.24481,-303.23306,80.45437,170.47453000000002,-314.32788,34.48496,316.14893,-154.58362,46.646,151.62927,-68.01762,696.9986,13.56295,-89.06661,512.81281,21.83025,-85.00729,343.25681000000003,-76.51633000000001,-134.4911,123.51455,2.2597099999999997,-159.15399,114.78639,-31.25703,11.26724,50.46148,188.57608000000002,-204.85648999999998,486.82727,181.23351,-246.50467999999998,92.9071,133.3559,-150.79965,492.9165,-49.94318,-198.79959,62.38757,2,9
552.85736,-178.33223,1619.54822,617.48926,-163.52141,1503.84058,423.99911,-198.82263,1574.06213,485.04360999999994,-332.7507,1356.45166,270.7753,-359.99008,1340.14941,542.1333,-374.17966,1058.07495,626.36157,-269.84817999999996,865.65881,351.56854,-25.53199,1396.82556,414.35272000000003,34.90188,1116.19897,554.21075,6.53981,933.66339,332.74768,-296.19815,950.93616,156.72745,-81.26590999999999,963.0446199999999,123.74936000000001,-297.15524,1063.2854,330.86194,-242.47547999999998,717.7028799999999,286.39374,-298.272,482.3002,268.78533999999996,-235.95538,324.31482,245.2619,-303.25244,80.55060999999999,170.40591,-314.02022999999997,34.5843,316.11896,-154.55106,46.65102,152.3277,-67.91168,696.66248,13.60235,-88.61742,512.88635,21.98499,-84.82712,343.23792000000003,-76.68143,-134.42555,123.64126999999999,2.04451,-159.06558,114.86613999999999,-31.49248,11.26605,50.406890000000004,188.73311999999999,-204.65759,486.81375,181.214,-246.46687000000003,92.90759,133.68553,-150.64542,492.72647,-50.282140000000005,-198.7821,62.65407,2,9
553.28613,-178.41992,1619.63342,618.10083,-163.68459,1503.97937,424.5733,-198.64336,1574.13232,485.56573,-332.57343,1356.47327,271.12231,-359.52588,1340.06165,542.18896,-373.9946,1057.89209,626.64618,-269.35165,865.7238800000001,352.30212,-25.127979999999997,1396.8573,414.97726,35.49729,1116.2125199999998,554.35883,6.25425,933.44788,333.37172999999996,-295.86462,950.98285,157.77924,-80.63014,962.86957,124.35561000000001,-296.4422,1063.2404800000002,331.28375,-242.04517,717.5740400000001,286.61234,-298.14395,482.2829,268.83759,-235.81342999999998,324.30075,245.24284,-303.14774,80.47525999999999,170.40964,-314.24875,34.539429999999996,316.11963,-154.56473,46.64781,153.00611999999998,-67.93281,696.37531,14.06454,-88.27969,512.79932,21.9961,-84.03751,343.26773,-77.08317,-134.34706,123.95258000000001,1.7079900000000001,-159.00821000000002,114.96773999999999,-31.733040000000003,11.27426,50.40718,188.87958,-204.55292,486.82047,181.23027,-246.42386000000002,92.92737,133.98134,-150.50337,492.4903,-50.72602,-198.77171,62.91536,2,9
553.82074,-178.46126,1619.80139,618.67566,-163.92227,1504.30457,425.09105999999997,-198.36435,1574.2023900000002,486.02135999999996,-332.48187,1356.3407,271.51434,-359.03403,1339.9696,542.2746599999999,-373.82578,1057.7518300000002,626.93225,-268.88372999999996,865.85199,353.02841,-24.736079999999998,1396.85352,415.50507000000005,36.13285,1116.23926,554.54401,5.96132,933.23871,333.99414,-295.54245,951.05524,158.72423999999998,-80.01091,962.7456099999999,124.92743,-295.76459,1063.21179,331.71622,-241.7063,717.50269,286.80688,-298.0097,482.26657,268.95633,-235.9122,324.24213,245.24367,-303.17706,80.55041999999999,170.35991,-313.95657,34.64719,316.13116,-154.55116,46.63738,153.62936000000002,-67.75304,696.02368,14.50559,-87.94226,512.65399,22.016070000000003,-83.81108,343.2854,-77.45058,-134.22433,124.12669,1.33481,-159.01946999999998,115.03249,-31.99173,11.225019999999999,50.384609999999995,189.11588,-204.3508,486.83224,181.22771,-246.39584,92.96108000000001,134.18556,-150.38652,492.26870999999994,-51.25108,-198.70428,63.141940000000005,2,9
554.32947,-178.48631,1619.99426,619.2005,-164.01387,1504.35107,425.63159,-198.15062,1574.2738,486.40130999999997,-332.37027,1356.25256,271.90713999999997,-358.56512000000004,1339.88831,542.3807400000001,-373.62436,1057.59241,627.24152,-268.41544,865.9964,353.72583,-24.27339,1396.8886699999998,416.05502,36.946,1116.1701699999999,554.7717299999999,5.77398,933.07715,334.40616,-295.26443,951.0477900000001,159.59904,-79.45985,962.61011,125.48695,-295.13715,1063.1978800000002,332.1911,-241.46927000000002,717.4043,286.99523999999997,-297.87674,482.21795999999995,269.11492999999996,-235.87076000000002,324.21188,245.21712999999997,-303.17798,80.57768,170.34084,-313.93887,34.684090000000005,316.13574,-154.55402,46.66146,154.25372,-67.54826,695.79248,14.77715,-87.62194000000001,512.6564900000001,22.145570000000003,-84.36726,343.26828,-77.84909,-134.08903999999998,124.3242,0.5149199999999999,-158.62261999999998,115.06423000000001,-32.21993,11.25509,50.38513,189.35335,-204.16371,486.81857,181.21722,-246.3593,92.96394000000001,134.35585,-150.22745,492.04672,-51.84769,-198.6685,63.427769999999995,2,9
554.8081099999999,-178.48683,1620.19299,619.7320599999999,-164.13554,1504.57422,426.10913,-197.97221000000002,1574.33936,486.76849000000004,-332.29892,1356.21301,272.25809,-358.13971000000004,1339.83228,542.58862,-373.40222,1057.51648,627.52563,-267.96866,866.1582599999999,354.41317999999995,-23.84225,1396.88354,416.6257,37.68805,1116.1781,555.03345,5.66959,932.96149,335.1763,-295.43377999999996,951.33234,160.4631,-78.87326,962.4693,126.01961999999999,-294.5538,1063.1709,332.69205,-241.18032999999997,717.3091400000001,287.22086,-297.75626,482.20797999999996,269.20108,-235.82869,324.22052,245.24666000000002,-303.09817999999996,80.55635,170.34273000000002,-313.88723999999996,34.71768,316.11337000000003,-154.55049,46.640409999999996,154.87938,-67.33802,695.52905,15.496960000000001,-87.35432,512.41571,22.07271,-84.22482,343.28299,-78.27897,-133.95793,124.50958,-0.02425,-158.61938,115.21726000000001,-32.475390000000004,11.22257,50.38805,189.55788,-204.06444,486.79285,181.23987,-246.31465,92.99139,134.49473999999998,-150.12436,491.87487999999996,-52.50198,-198.63273999999998,63.68974,2,9
555.2406,-178.44574,1620.4000199999998,620.32623,-164.17389,1504.85938,426.52160999999995,-197.74127,1574.42505,487.1088,-332.19922,1356.17993,272.61217999999997,-357.67922999999996,1339.74841,542.84198,-373.17484,1057.48438,627.2902799999999,-267.54376,865.94739,355.02911,-23.48481,1396.90588,417.13,38.42593,1116.1599099999999,555.30615,5.68749,932.88452,336.16458,-295.12237999999996,951.4240699999999,161.23282,-78.33553,962.35376,126.58176,-293.91696,1063.17334,333.19046000000003,-240.98026000000002,717.21698,287.38879,-297.68332000000004,482.19293,269.27133,-235.836,324.20673,245.20533999999998,-303.05917,80.59181,170.28638999999998,-313.85239,34.74923,316.13324,-154.5345,46.62983,155.52788999999999,-67.09729,695.33215,15.687170000000002,-87.06000999999999,512.40631,22.03081,-84.09286,343.35059,-78.71585,-133.76823000000002,124.73353,-0.53275,-158.56387,115.37704,-32.80138,11.18309,50.42727,189.82918,-203.88557,486.85703,181.22208,-246.30624,93.02731999999999,134.59088,-150.04401000000001,491.73343,-53.2398,-198.59547,64.01178,2,9
