,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,subject_id,activity
203,559.37506,-176.02707,1623.07764,626.3441799999999,-161.41582,1508.70752,431.46466,-195.07903,1575.02258,492.41162,-329.87595,1356.47632,279.03687,-354.68808,1337.8844,550.3605299999999,-372.60092,1058.67664,630.5557299999999,-267.03281,864.96204,359.07956,-20.23994,1398.42126,418.11569,51.19708,1118.25977,563.02026,16.25393,937.85205,342.49948,-290.99155,950.86444,169.60693,-73.20035,961.24677,134.20271,-289.03247000000005,1062.32922,339.15125,-238.72804,715.69104,291.14023,-295.38373,481.69351,271.74084,-234.24622,323.59814,245.32162,-302.65932999999995,80.59742,169.99116999999998,-313.55978,34.973240000000004,316.16599,-154.52861,46.61895,160.4937,-62.85882,693.42761,18.98284,-86.03975,512.04083,22.37537,-83.5592,343.99557000000004,-81.52826999999999,-132.82956,126.62873,-3.44162,-158.87442,116.98821,-34.6038,11.16695,50.59298,194.02092,-200.96907,486.71033,181.39307,-245.78035,93.1696,137.19194,-148.51709,490.77386,-57.33733,-198.06996,66.3179,2,9
204,559.61334,-175.80164,1623.1803,626.32495,-161.19127,1508.82275,431.83105,-195.04732,1574.97009,492.83264,-329.75522,1356.39709,279.50925,-354.57385,1337.67834,551.02148,-372.99265,1058.8103,630.61017,-267.24036,864.7356,359.29974,-20.10724,1398.48938,417.84363,52.05404,1118.31006,563.51819,17.72036,938.14893,343.43063,-290.96793,950.99139,170.13631,-72.98139,961.13171,134.63063,-288.77704,1062.26074,339.52429,-238.42583,715.68365,291.41977,-295.19388,481.63748,271.97845,-234.06383,323.56232,245.33397,-302.70465,80.59132,169.9774,-313.54758,34.957370000000004,316.13699,-154.54062,46.60775,160.87181,-62.77953,693.27045,19.2974,-86.06671,511.96396,22.65211,-83.55219,343.93451,-81.35070999999999,-132.90186,126.59091,-3.24797,-158.92181000000002,116.89381000000002,-34.54889,11.15619,50.59347,194.40746,-200.81097,486.69244,181.41354,-245.77516,93.16472,137.58467,-148.43895,490.65442,-57.14082,-198.1311,66.23555999999999,2,9
205,559.96362,-175.48183999999998,1623.2168,626.73505,-160.73044,1508.93335,432.22824,-194.98567,1574.93835,493.22769000000005,-329.66562000000005,1356.38806,279.96426,-354.49304,1337.54126,551.5706799999999,-373.5076,1058.92493,630.6983,-267.46643,864.5485800000001,359.49747,-19.97416,1398.58167,417.35291,53.26857,1118.44287,563.8765900000001,19.27855,938.47455,343.79941,-290.90158,950.91895,170.64331,-73.04311,960.9126,134.60416,-288.61307,1062.28162,340.61227,-237.60228,716.03235,291.7128,-295.07068,481.59406,272.20937999999995,-233.91823,323.46082,245.36798,-302.64951,80.56613,169.98254,-313.55655,34.93611,316.16064,-154.53616,46.6225,161.33441000000002,-62.69402,693.12323,19.66544,-86.03368,511.8345900000001,22.96227,-83.62827,343.86572,-80.9131,-132.94679,126.432,-2.9758,-158.89848,116.8383,-34.47397,11.1344,50.57082,194.67822,-200.64243,486.70404,181.45505,-245.77077000000003,93.16782,137.97093,-148.40356,490.54315,-56.90396,-198.13426,66.16501,2,9
206,560.28119,-175.19154,1623.2404800000002,627.50232,-159.98666,1509.04834,432.60953,-194.91856,1574.849,493.5918,-329.61053,1356.36072,280.38815,-354.43585,1337.45166,552.07471,-374.07516,1059.01196,630.84064,-267.76294,864.48181,359.6973,-19.77141,1398.68835,417.02206,54.17746999999999,1118.4523900000002,564.3446,20.95135,938.7652,344.20404,-290.82233,950.8515,171.05298,-72.5462,960.90826,135.21805,-288.39886,1062.18396,340.30237,-238.40787000000003,715.44019,291.98038,-294.99121,481.54898,272.41879,-233.88428,323.36584,245.38847,-302.68762000000004,80.51426,170.00021,-313.58081,34.90095,316.14676000000003,-154.54741,46.60623,161.82619,-62.59632,693.00085,18.87833,-85.68079,512.21021,23.28733,-83.66283,343.74554,-80.85235,-133.08053999999998,126.55764,-2.66676,-158.9502,116.77343,-34.3111,11.08399,50.53614,195.05005,-200.52794,486.62738,181.47034,-245.77065,93.14325,138.34421,-148.35878,490.42206,-56.59944,-198.18541,66.10019,2,9
207,560.6779799999999,-174.91699,1623.21814,627.86743,-159.54018,1509.07568,433.02374,-194.86502,1574.76904,493.88971,-329.42865,1356.23291,280.80579,-354.35425,1337.3645,552.48114,-374.73926,1059.10254,631.0766,-268.16498,864.4445800000001,359.86172,-19.57035,1398.80896,416.4892,55.44463,1118.5335699999998,564.67645,22.84371,939.13098,344.49008,-290.88373,950.65625,171.48692,-72.36888,960.81549,135.63719,-288.22607,1062.15381,340.5907,-238.14186,715.45575,292.21121,-294.92493,481.50421,272.54697000000004,-233.79393,323.39951,245.40361,-302.69073,80.52094,170.0022,-313.59573,34.87899,316.14655,-154.56311000000002,46.61553,162.30553,-62.54444,692.84644,19.70746,-85.74517,511.93372,23.655,-83.75053,343.69675,-80.40415,-133.08072,126.40501,-2.73781,-158.52428,116.50069,-34.29048,11.07044,50.521640000000005,195.33711,-200.37349,486.66315,181.49313,-245.77292000000003,93.13294,138.82011,-149.53043,490.40558,-56.25931,-198.24457,66.05136,2,9
208,561.09155,-174.64023,1623.18103,628.28528,-159.08417,1509.05176,433.51199,-194.76802,1574.66724,494.18295,-329.43979,1356.18591,281.19705,-354.25064,1337.31836,552.75842,-375.52234,1059.16956,631.34344,-268.67172,864.4196800000001,360.0231,-19.34431,1398.9085699999998,415.9711,56.34646,1118.5330800000002,565.1275,24.56105,939.50848,344.30719,-290.73602,950.41913,171.93585,-72.12243000000001,960.75861,136.01492,-288.03171000000003,1062.11377,340.99112,-238.16277,715.3331900000001,292.41928,-294.8981,481.47687,272.70615,-233.92186,323.31763,245.42918,-302.82855,80.55565,170.00418,-313.61215,34.88893,316.14398,-154.58421,46.61076,162.76076,-62.47909,692.76428,19.64984,-85.68304,512.06104,23.9696,-83.71658000000001,343.71759,-80.11626,-133.1655,126.41221000000002,-2.0983,-158.98372,116.62757,-34.04869,11.08575,50.50982,195.55887,-200.32144,486.60782,181.50528,-245.79741,93.18376,139.21471,-149.49606,490.3046,-55.95876,-198.28493,65.9851,2,9
209,561.53522,-174.36467,1623.11426,628.41187,-158.90382,1508.97925,433.99902,-194.66887,1574.59204,494.52658,-329.65662000000003,1356.2417,281.57025,-354.12283,1337.25928,553.00739,-376.36063,1059.23767,631.3967299999999,-269.21069,864.3385,360.1958,-19.0739,1399.02661,415.35452,57.54359,1118.53625,565.21613,26.3468,939.70569,345.06821,-289.8999,950.73676,172.35529,-72.0827,960.6571,136.42673,-287.88339,1062.0847199999998,341.2872,-238.02696,715.32062,292.60776,-294.89111,481.43344,272.84506,-233.89537,323.26556,245.44739,-302.63507000000004,80.45846,170.01025,-313.63614,34.86714,316.1394,-154.57025,46.62976,163.19771,-62.63195,692.67542,20.56416,-85.70618,511.8223,24.32945,-83.78756,343.61377000000005,-80.01113000000001,-133.28683,126.52751,-1.7903,-159.06583999999998,116.61374,-33.92883,11.01258,50.53354,195.73677,-200.31044,486.58334,181.52737,-245.80412,93.15582,139.62402,-149.45699,490.26294,-55.62846,-198.34576,65.9423,2,9
210,562.0166,-174.12556,1623.02307,629.48303,-158.05846,1509.08972,434.5072,-194.51703,1574.48938,494.81235,-329.70993,1356.22803,281.91879,-353.94482,1337.21973,553.19116,-377.25989,1059.37524,632.2058099999999,-270.17651,864.2343099999999,360.34756,-18.79466,1399.10449,414.49512,58.81495,1118.6472199999998,565.59369,28.36269,940.08868,345.7598,-289.96515,950.71222,172.72928000000002,-71.96297,960.58948,136.81451,-287.73083,1062.08081,342.33002,-237.20622000000003,715.71552,292.78192,-294.84848,481.41592,272.94681,-233.8665,323.246,245.4754,-302.6424,80.43983,170.00795,-313.62622000000005,34.87105,316.1218,-154.57521,46.61502,163.71367,-62.6023,692.67255,21.00449,-85.63551,511.7388,24.70067,-83.81308,343.58041000000003,-79.70756,-133.33418,126.54652,-1.81262,-158.5822,116.32892,-33.781890000000004,10.95537,50.54483,195.90372,-200.24252,486.64508,181.5504,-245.79901,93.15631,140.00716,-149.49068,490.20544,-55.305530000000005,-198.3571,65.88150999999999,2,9
211,562.49738,-173.83739,1622.91431,629.62878,-157.84399,1508.82642,434.96429000000006,-194.39069,1574.38611,495.08221,-329.74768,1356.27026,282.2453,-353.76431,1337.20691,553.32574,-378.17291,1059.53882,632.44525,-270.36035,864.8371,360.50406,-18.48716,1399.14563,413.91827,59.54536,1118.42468,565.9895,30.32549,940.47791,346.20953,-289.78503,950.73444,173.09538,-71.85762,960.56152,137.19373000000002,-287.57739,1062.08154,342.25427,-237.07838,715.66718,292.97888,-294.88919,481.41898,273.06543,-233.85736,323.20563,245.50345,-302.67505,80.45956,170.00262,-313.64597000000003,34.9003,316.1171,-154.57396,46.59151,164.2095,-62.50495,692.55457,20.9092,-85.52704,511.89273,25.05356,-83.79201,343.54071,-79.42494,-133.38631,126.56404,-1.46923,-158.71378,116.3365,-33.60147,10.98018,50.54679,196.1252,-200.26523,486.60135,181.57623,-245.79939,93.20963,140.2412,-148.19345,490.11096,-55.00278,-198.39915,65.84891,2,9
212,562.99622,-173.54131,1622.77405,630.0769,-157.43411,1508.65747,435.49072,-194.22012,1574.24597,495.31616,-329.81406,1356.31348,282.56119,-353.62817,1337.18225,553.49133,-379.13333,1059.75684,632.76489,-271.0177,865.01685,360.71466,-18.19276,1399.14624,413.46075,60.61919,1118.29065,566.33252,32.35276,940.7536,346.09756,-289.14713,950.60052,173.46722,-71.77911,960.50873,137.53926,-287.47504,1062.08545,342.53879,-237.13615,715.61432,293.15945,-294.81406,481.37747,273.18582000000004,-233.80379,323.18311,245.52655,-302.7009,80.46437,170.03839,-313.67023,34.91427,316.12717000000004,-154.57965,46.59246,164.65219,-62.49623,692.49274,21.73749,-85.52266,511.67047,25.37876,-83.78876,343.45767,-79.15119,-133.46307,126.58425,-1.18443,-158.62111000000002,116.25472,-33.44415,10.93182,50.52921,196.24867,-200.29778,486.60791,181.58759,-245.83672,93.22462,140.60246,-148.1559,490.08368,-54.70867,-198.45821,65.83801,2,9
213,563.54449,-173.23711,1622.59961,630.18097,-157.31682,1508.41833,436.03577,-194.01154,1574.1355,495.5264,-329.87222,1356.3999,282.83582,-353.43301,1337.16589,553.64215,-380.1369,1059.96851,633.1355599999999,-271.84506,865.23639,360.91208,-17.847089999999998,1399.09204,412.99368,61.26583,1118.1698,566.24243,35.17442,940.60376,346.37097,-289.23779,950.54999,173.83989,-71.71902,960.43884,137.86694,-287.35391,1062.0875199999998,342.75726000000003,-237.15396,715.58521,293.34097,-294.77286000000004,481.3555,273.31174,-233.79747000000003,323.19675,245.52441,-302.69489,80.45535,170.03668000000002,-313.66568,34.950990000000004,316.12854,-154.59967,46.61348,165.03687,-62.39677,692.47345,21.63399,-85.41891,511.83966,25.73898,-83.80373,343.46265,-78.91325,-133.46899,126.60571000000002,-0.9398,-158.60669,116.21,-33.37682,10.90799,50.50635,196.45305,-200.29823,486.68942,181.63339,-245.86444,93.23576,140.74533,-147.81454,490.1844200000001,-54.39356,-198.47812,65.84331999999999,2,9
214,564.08069,-172.92667,1622.39026,631.30066,-156.49593000000002,1508.4342,436.578,-193.79332,1573.99329,495.76151,-329.93539,1356.50757,283.08099,-353.2196,1337.15552,553.75964,-381.18344,1060.18103,633.53937,-272.5741,865.4164400000001,361.10483,-17.51751,1399.01941,412.38791,62.26845,1117.89148,566.27161,37.8596,940.51105,346.79736,-289.27637000000004,950.60236,174.09319,-71.50936999999999,960.40546,138.18315,-287.2565,1062.08765,342.99274,-237.0881,715.53925,293.50403,-294.76154,481.34042,273.39508,-233.79347,323.17828,245.56044,-302.75031,80.4889,170.05633999999998,-313.65502999999995,34.96491,316.14514,-154.57683,46.60947,165.40355,-62.28668,692.44281,21.98094,-85.35597,511.81351,26.01695,-83.80395,343.4335,-78.5362,-133.44753,126.48483,-0.6942,-158.59398000000002,116.20667,-33.24066,10.90036,50.50138,196.67601,-200.22855,486.70102,181.6595,-245.85011,93.2636,141.2809,-148.04591000000002,489.98517,-54.17406999999999,-198.47888,65.82866999999999,2,9
215,564.59125,-172.6387,1622.09167,631.78259,-156.15188999999998,1508.18591,437.07538,-193.53218,1573.82935,495.94897,-330.00095,1356.5888699999998,283.33414,-352.98315,1337.19531,553.93585,-382.51297,1060.41565,634.0643299999999,-273.86923,865.0681199999999,361.26135,-17.23508,1398.89758,411.8389,62.49715,1117.67932,566.3186599999999,39.85588,940.35724,347.08118,-289.30963,950.57825,174.40558,-71.28312,960.40472,138.45345,-287.18652000000003,1062.11511,343.21747,-237.13824,715.5280799999999,293.65378,-294.80209,481.32632,273.48346000000004,-233.8716,323.16147,245.58525,-302.7337,80.50307,170.03705,-313.65485,34.97712,316.13757000000004,-154.58815,46.60144,165.68625,-62.12181,692.3734099999999,22.31108,-85.30473,511.74011,26.28557,-83.84149000000001,343.39346,-78.51980999999999,-133.49771,126.63402,-0.47197,-158.60518000000002,116.17115,-33.16873,10.94842,50.44579,196.8293,-200.21083,486.68567,181.68933,-245.83539,93.29877,141.58842,-147.94803000000002,489.91635,-53.92687,-198.47156,65.78915,2,9
216,565.10095,-172.26616,1621.9519,632.24023,-155.78534,1507.8886699999998,437.60043,-193.25761,1573.6784699999998,496.09332,-329.8912,1356.55591,283.56964,-352.75443,1337.23462,554.05975,-383.45065,1060.62122,634.60968,-274.58234,865.4467800000001,361.48514,-16.91227,1398.81396,411.5224,63.05515,1117.44177,566.48584,40.74903,940.27875,347.36008,-289.2807,950.53992,174.76038,-71.37023,960.27454,138.73709,-287.0618,1062.1027800000002,343.43954,-237.15941,715.53918,293.75568,-294.81491,481.34436,273.5488,-233.86288,323.19464,245.5701,-302.67487,80.46576999999999,170.04424,-313.64084,34.992059999999995,316.13794,-154.59161,46.60403,166.01646000000002,-62.0098,692.36469,23.03354,-85.36032,511.52902,26.520290000000003,-83.85786,343.38531,-78.37141,-133.53691,126.64529,-0.31277,-158.52135,116.09739,-33.09264,10.90936,50.46636,196.90723,-200.30956,486.73193,181.6835,-245.83626,93.30698,141.87822,-147.96768,489.88364,-53.74128,-198.49913,65.7753,2,9
217,565.6546599999999,-171.88033,1621.6991,632.56378,-155.55147,1507.63574,438.13138,-193.00116,1573.51648,496.31015,-329.9335,1356.62256,283.76324,-352.47641,1337.2595199999998,554.27954,-384.82928,1060.85522,635.12396,-275.22241,865.66754,361.71234,-16.67428,1398.69507,411.36441,63.48474,1117.23572,566.6929299999999,41.54737,940.27557,347.62112,-289.28241,950.54059,175.04529,-71.3007,960.2002,139.0081,-286.94684,1062.12659,344.08859,-237.06151,715.52167,293.86685,-294.84985,481.32333,273.64319,-233.91684,323.1879,245.60265,-302.7038,80.51346,170.05136000000002,-313.64474,35.02063,316.14127,-154.57896000000002,46.59534,166.32448,-61.90944,692.31982,23.9692,-85.70313,511.18835,26.72077,-83.90735,343.39136,-78.25936999999999,-133.58392,126.65659,-0.2073699999999999,-158.57766999999998,116.08568,-33.0975,10.88909,50.47818,197.03865,-200.25162,486.7471,181.70813,-245.82385,93.32935,142.14713,-147.88844,489.78992,-53.62105,-198.5249,65.7886,2,9
218,566.21997,-171.48552,1621.4364,633.17804,-155.02948,1507.33191,438.6506,-192.66699,1573.30139,496.50021,-329.94788,1356.6544199999998,284.00217000000004,-352.21252000000004,1337.29211,554.49237,-385.99884,1061.09009,635.55884,-276.04465,865.9862699999999,362.00256,-16.49785,1398.57007,411.44913,63.74976,1117.10034,566.81952,41.67441,940.24725,347.98438,-289.19672,950.72729,175.36578,-71.26095,960.0993,139.27126,-286.84756,1062.14734,344.26718,-237.05528,715.50824,293.9881,-294.87714,481.33249000000006,273.70203,-233.97086,323.15884,245.57547,-302.70245,80.50272,170.04695,-313.64227,35.01709,316.13596,-154.57858000000002,46.59924,166.61427,-62.40381,692.23224,24.15978,-85.71139000000001,511.15204000000006,26.886940000000003,-83.95953,343.33755,-78.17141,-133.59991000000002,126.66012,-0.12134,-158.54164,116.06323,-33.03798,10.91754,50.43459,197.16643,-200.25577,486.75351,181.715,-245.82628,93.33865,142.46518,-149.63467,489.85986,-53.52723,-198.53471,65.74294,2,9
219,566.66632,-171.22911000000002,1621.23499,633.35156,-154.8577,1506.84949,439.13022,-192.31441,1573.09412,496.70447,-329.96179,1356.73828,284.2113,-351.92908,1337.30127,554.7692900000001,-387.14011,1061.41833,635.9056400000001,-276.74268,866.26178,362.36014,-16.43587,1398.46863,411.73737,63.83516,1117.06543,566.87396,42.47289,940.14581,347.95132,-289.30191,950.43292,175.66985,-71.20679,960.01746,139.50255,-286.71851000000004,1062.13623,344.46307,-237.05046,715.45447,294.06189,-294.83899,481.31265,273.755,-233.92035,323.16928,245.60124,-302.67642,80.50479,170.03937,-313.64047,35.02202,316.12524,-154.57918,46.59816,166.83191000000002,-62.38367,692.17358,24.34584,-85.79321,511.07614,27.00985,-84.01491,343.29309,-78.11695999999999,-133.64406,126.65557,-0.0595799999999999,-158.6066,116.0641,-33.05051,10.89621,50.44018,197.22581,-200.30148,486.76465,181.71147,-245.80748,93.34388,142.65266,-149.64519,489.79568,-53.48413000000001,-198.55659,65.72405,2,9
220,567.17749,-170.80071999999998,1620.9157699999998,633.79413,-154.51567,1506.48035,439.6113,-191.99554,1572.84631,496.92133,-330.11197000000004,1356.95935,284.42514,-351.66022000000004,1337.32422,555.0351,-388.21512,1061.71521,636.26886,-277.41931,866.6868300000001,362.7063,-16.45619,1398.35999,412.29596,63.77113000000001,1117.11523,566.97321,42.76228,939.90643,348.17435,-289.30774,950.41724,175.95889,-71.1491,959.91235,139.73623999999998,-286.61725,1062.1298800000002,344.16168,-237.03249,715.4079,294.1553,-294.87442000000004,481.27695,273.80951,-234.03168,323.14862,245.60612000000003,-302.71005,80.51846,170.03851,-313.63516,35.031659999999995,316.13107,-154.58392,46.59201,167.01693999999998,-62.36032,692.07733,23.35545,-85.52707,511.46579,27.09793,-84.05682,343.2756,-78.06894,-133.69194,126.63689,-0.02254,-158.66777,116.02864,-33.048390000000005,10.88124,50.4355,197.34372,-200.34082,486.74774,181.7157,-245.83238,93.33979,142.80695,-149.70354,489.73041,-53.44713,-198.58356,65.70444,2,9
221,567.65692,-170.38183999999998,1620.63135,634.21454,-154.13263,1506.21008,440.08307,-191.6888,1572.6051,497.11731,-330.07996,1357.10938,284.63486,-351.37802,1337.31165,555.33636,-388.95703,1062.0999800000002,636.93665,-277.90555,867.18304,363.05301,-16.518629999999998,1398.27283,413.09503,63.56867,1117.19348,567.1025400000001,41.86216,939.60864,348.37823,-289.29492,950.36285,176.2645,-71.08757,959.80511,139.96677,-286.46994,1062.13855,344.30481000000003,-237.11374,715.43225,294.23264,-294.92352,481.26459000000006,273.88046,-233.97246,323.15326,245.58955,-302.76501,80.50739,170.02989,-313.63431,35.02016,316.12827000000004,-154.58199,46.58755,167.12555,-62.35829,691.95123,23.8848,-85.7022,511.26697,27.16017,-84.14423000000001,343.23685,-78.01846,-133.72486999999998,126.63589,0.01243,-158.68658,115.9872,-33.03675,10.84581,50.44946,197.46533,-200.35498,486.74701,181.71391,-245.82312,93.37101,142.93414,-149.74545,489.64639000000005,-53.4229,-198.62495,65.67107,2,9
222,568.09686,-169.94077,1620.34619,634.70654,-153.73086999999998,1506.06543,440.55487,-191.39534,1572.40466,497.22522,-330.01022,1357.3414300000002,284.84027000000003,-351.11905,1337.32861,555.6936,-390.07114,1062.48804,636.98285,-278.75522,867.34589,363.42548,-16.601860000000002,1398.1472199999998,414.00952,63.30313,1117.28076,567.15503,41.85363,939.20306,348.57184,-289.31461,950.36041,176.53983,-71.01129,959.72455,140.16412,-286.39618,1062.1345199999998,344.44159,-237.12177000000003,715.36816,294.30804,-295.01248,481.27292,273.91373,-234.03557,323.09439,245.59583,-302.7706,80.49484,170.01341000000002,-313.62366000000003,35.014309999999995,316.14645,-154.62685,46.58122,167.28401000000002,-62.37003000000001,691.84515,23.93328,-85.81448,511.23657,27.20853,-84.23034,343.20953,-77.99905,-133.77415,126.63486,0.0283199999999999,-158.70866,115.99485,-33.08992,10.81029,50.43569,197.54144,-200.35857,486.76184000000006,181.73347,-245.83614,93.35804,143.01129,-149.8598,489.58429,-53.41881,-198.6395,65.65714,2,9
223,568.5292400000001,-169.54581000000002,1620.08142,635.20477,-153.19778,1505.76709,440.96265,-191.08736,1572.21289,497.35391,-329.93597,1357.55652,285.03497000000004,-350.89117000000005,1337.34631,556.06934,-390.89514,1062.90955,637.25726,-279.44876,867.66156,363.8208,-16.65673,1397.97656,414.96982,62.82578,1117.21008,567.20673,41.33028,938.73792,348.79724,-289.30099,950.33191,176.78824,-70.97858000000001,959.62201,140.37811000000002,-286.2894,1062.1261,344.5611,-237.17534,715.3355700000001,294.40134,-295.03473,481.26685,273.95047,-234.00305,323.14731,245.60257,-302.75684,80.4902,169.99903999999998,-313.64154,35.02837,316.13818,-154.60577,46.58813,167.33911,-61.84101,691.8057299999999,23.9991,-85.96524000000001,511.16821,27.25519,-84.32539,343.21039,-77.98898,-133.81136999999998,126.63699,0.03172,-158.72743,115.94727,-33.10324,10.77866,50.43906,197.66583,-200.3902,486.78638,181.74292,-245.83237000000003,93.34979,143.07608000000002,-149.97017,489.56973,-53.40371,-198.67424,65.65063,2,9
224,568.91266,-169.19301000000002,1619.83948,635.59637,-152.7955,1505.56787,441.29144,-190.75914,1571.99585,497.47565,-329.88519,1357.75989,285.18082000000004,-350.6033,1337.44751,556.37756,-391.44403,1063.33191,636.83228,-280.1904,867.5676900000001,364.29004,-16.68639,1397.77185,415.94489,62.79642,1116.98767,567.19885,40.68343,938.20746,349.15527000000003,-289.22971,950.4068,177.00179,-70.93214,959.56818,140.55956,-286.19431000000003,1062.13708,344.68845,-237.17093,715.30225,294.46677,-295.06308,481.23825,274.04074,-234.03439,323.15024,245.58763,-302.7558,80.47008000000001,169.98713999999998,-313.62531,35.01756,316.14178,-154.62436,46.59513,167.43187,-61.93204,691.6666299999999,24.73004,-86.38826,510.8778400000001,27.30074,-84.43225,343.22528,-77.98774,-133.8121,126.65612,0.03928,-158.81116,115.97342,-33.09516,10.80844,50.42805,197.70464,-200.34077,486.78519000000006,181.73865,-245.81406,93.37638,143.12384,-150.1342,489.54892,-53.41859,-198.68347,65.63743000000001,2,9
225,569.2785,-168.81423999999998,1619.63281,635.91632,-152.38351,1505.3143300000002,441.73914,-190.5675,1571.8958699999998,497.55545,-329.87286,1357.96558,285.22888,-350.43399,1337.49756,556.7438400000001,-392.10645,1063.75366,636.70673,-280.58618,867.7985800000001,364.72205,-16.62905,1397.47021,416.76398,62.02006,1116.69629,567.11023,39.959340000000005,937.4884,349.34,-289.1741,950.39148,177.27347,-70.96915,959.50275,140.74113,-286.1113,1062.15649,344.80368,-237.17215,715.27838,294.52945,-295.10815,481.24481,274.12576,-234.13826,323.13232,245.57471,-302.75214,80.46389,169.97641000000002,-313.62338,35.00073,316.13455,-154.65509,46.59953,167.53682,-62.05337,691.60419,24.7448,-86.47421999999999,510.86514000000005,27.23205,-83.86155,343.2327,-78.01783,-133.84999,126.66559,0.0152,-158.80313,115.95773,-33.11305,10.81145,50.454240000000006,197.81975,-200.38963,486.81161,181.75191,-245.82469,93.393,143.13177,-150.26663,489.53543,-53.45837,-198.70135,65.65857,2,9
226,569.5559099999999,-168.42893999999998,1619.41394,636.16113,-151.85214,1505.15161,442.06195,-190.37378,1571.76611,497.68884,-329.88785,1358.11023,285.53937,-350.08789,1337.4856,557.13031,-392.65854,1064.12378,637.34985,-281.19714,868.0866699999999,365.17053,-16.49053,1397.1201199999998,417.29239,61.27584,1116.16016,566.90875,39.143240000000006,936.63696,349.51495,-289.10938,950.39105,177.46307,-70.89690999999999,959.46313,140.93927,-286.01334,1062.17627,344.9848,-237.15828,715.24597,294.61716,-295.10263,481.23523,274.15274,-234.05293,323.1246,245.5663,-302.7059,80.45286999999999,169.95911999999998,-313.61697000000004,35.0104,316.14096,-154.6403,46.59098,167.61354,-62.20418000000001,691.54926,24.81701,-86.57632,510.85666,27.29618,-84.57494,343.24478,-78.04704,-133.84413,126.69342,-0.04177,-158.85378,115.98543,-33.10246,10.76656,50.44209,197.94621,-200.3131,486.79343,181.75598,-245.81999,93.40051,143.1514,-150.33046000000002,489.51074000000006,-53.50784,-198.70836,65.65269,2,9
227,569.87866,-168.09489,1619.2605,636.30042,-151.89317,1504.98462,442.39655,-190.20874,1571.61523,497.75055,-329.87219,1358.32983,285.29102,-349.96667,1337.71887,557.4954799999999,-393.05899,1064.495,637.24652,-281.80731000000003,867.9473300000001,365.67548,-16.35243,1396.7636699999998,417.76001,60.46282,1115.52185,566.51837,38.29105,935.73645,349.68127000000004,-289.02728,950.38037,177.60645,-70.82998,959.4292,141.09398000000002,-285.93484,1062.21033,345.18066,-237.09167,715.23737,294.66913,-295.10828,481.20932,274.21152,-234.27652,323.06296000000003,245.5685,-302.7485,80.45591,170.12528999999998,-313.51578,34.83382,316.15533,-154.64536,46.59816,167.6812,-62.38345,691.44141,24.80908,-86.6726,510.84451,27.249640000000003,-84.02803,343.26196,-78.06281,-133.86636,126.68178,-0.06639,-158.80803999999998,115.93892,-33.156279999999995,10.74262,50.442,197.98468,-200.37952,486.80417,181.74405,-245.83096,93.39629,143.14745,-150.48793,489.4946,-53.56118000000001,-198.71136,65.66389000000001,2,9
228,570.1144400000001,-167.76366000000002,1619.13977,636.44171,-151.59714,1504.66516,442.65375,-190.03436,1571.51624,497.80087,-329.86215,1358.51782,285.31192000000004,-349.74533,1337.8499800000002,557.86432,-393.33487,1064.82971,638.3385599999999,-281.83246,868.92651,366.17383,-16.1912,1396.39282,418.1864,59.594,1114.8186,566.03851,37.31931,934.76721,350.06546000000003,-288.78418,950.63666,177.78627,-70.75161,959.39319,141.10454,-285.86334,1062.26343,345.77472,-236.99808,715.21106,294.77695,-295.04193,481.20874,274.25958,-234.20927000000003,323.06189,245.59613,-302.70029,80.46517,169.96948,-313.60089,35.00817,316.16049,-154.64896000000002,46.61292,167.7065,-62.54297,691.4014900000001,24.8061,-86.75729,510.83795,27.30844,-84.7276,343.23602,-78.09881999999999,-133.87143999999998,126.71428,-0.11377,-158.84618,115.91187,-33.16255,10.7326,50.4368,198.06578,-200.24458,486.7840900000001,181.78975,-245.78969,93.42337,143.17216000000002,-150.57494,489.45413,-53.61496,-198.73799,65.66853,2,9
